,Fecha,Hora,Incidencia,TA030,TA031,FA032,TA007,TA008,TA009,TA011,TA012,TA013,TA015,TA016,TA017,TA019,PA020,PA021,CA022,FA023,VA025,SA026,DA027,IA028,TA029,posicion_ALBIASA,consigna_ALBIASA,posicion_EURO,consigna_EURO,posicion_URSSA,consigna_URSSA,TA046,TA048,EMPTY,EMPTY.1,TA050,EMPTY.2,EMPTY.3,PA052,PA053,TA054,FA056,TA058,TA060,TA066,ST087,WD088,ST072,TA074,TA076,TA078,TA080,TA082,WD089,EMPTY.4,EMPTY.5,FA065,TA062,TA069,TA086,TA068,FA090,FA106,Unnamed: 63,Seconds,TIME_DNI,TIME_Theta,TIME_Vwind,TIME_Tamb,TIME_Thtfsu,TIME_Thtfex,TIME_M_dot_htf,TIME_p_htf
38,01/07/2016,8:46:49,1.14399351151,30.878,31.143,0.001,79.631,79.597,563.241,41.501,29.98,50.984,61.45,53.095,23.192,26.453,10.863,10.691,0.0,0.056,3973.643,0.851,-90.0,504.116,296.575,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.148,0.0,0.0,29.257,0.0,0.0,11.796,3376.401,28.227,-0.011,0.058,48.076,30.839,1.632,27.7038888889,-0.154,30.147,30.696,0.0,30.272,30.96,6.42191358025,0.0,0.0,0.014,28.711,29.374,35.809,35.632,0.008,0.052,,31609,"31609,504.116;","31609,1.14399351151;","31609,6.42191358025;","31609,296.575;","31609,48.076;","31609,30.839;","31609,0.001;","31609,11.796;"
39,01/07/2016,8:46:54,1.14390624505,30.867,31.149,0.001,79.646,79.597,143.263,41.503,29.99,50.978,61.376,53.073,23.2,26.471,10.861,10.692,0.0,0.056,3973.643,0.851,-90.0,504.401,296.579,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.608,30.161,0.0,0.0,29.258,0.0,0.0,11.796,3376.401,28.231,-0.01,0.058,48.08,30.844,1.874,27.8508333333,-0.154,30.144,30.696,0.0,30.268,30.961,8.94560185185,0.0,0.0,0.014,28.717,29.393,35.807,35.634,0.008,0.052,,31614,"31614,504.401;","31614,1.14390624505;","31614,8.94560185185;","31614,296.579;","31614,48.08;","31614,30.844;","31614,0.001;","31614,11.796;"
40,01/07/2016,8:46:59,1.14380152529,30.876,31.16,0.001,79.633,79.6,0.0,41.508,29.978,50.968,61.548,53.088,23.194,26.461,10.861,10.687,0.0,0.056,3973.643,0.852,-90.0,504.474,296.599,0.0,0.0,-250.0,-250.0,0.0,0.0,-62.21,30.165,0.0,0.0,29.265,0.0,0.0,11.797,3376.401,28.224,-0.01,0.058,48.084,30.846,1.909,30.6066666667,-0.155,30.137,30.695,0.0,30.281,30.952,9.88981481481,0.0,0.0,0.014,28.728,29.387,35.807,35.631,0.008,0.052,,31619,"31619,504.474;","31619,1.14380152529;","31619,9.88981481481;","31619,296.599;","31619,48.084;","31619,30.846;","31619,0.001;","31619,11.797;"
41,01/07/2016,8:47:04,1.14360953908,30.888,31.158,0.001,79.631,79.606,134.774,41.475,29.973,50.957,61.762,53.113,23.199,26.447,10.863,10.69,0.0,0.056,3973.643,0.851,-90.0,503.708,296.598,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.164,0.0,0.0,29.264,0.0,0.0,11.796,3375.998,28.238,-0.01,176.641,48.081,30.846,3.551,26.3858333333,-0.155,30.153,30.699,0.0,30.275,30.964,8.36774691358,0.0,0.0,0.014,28.74,29.4,35.811,35.631,0.008,0.052,,31624,"31624,503.708;","31624,1.14360953908;","31624,8.36774691358;","31624,296.598;","31624,48.081;","31624,30.846;","31624,0.001;","31624,11.796;"
42,01/07/2016,8:47:09,1.14350481932,30.876,31.16,0.001,79.635,79.6,343.998,41.477,30.006,50.968,61.606,53.098,23.213,26.478,10.86,10.689,0.0,0.056,3973.643,0.851,-90.0,502.943,296.601,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.162,0.0,0.0,29.268,0.0,0.0,11.796,3375.998,28.238,-0.011,91.36,48.092,30.842,3.166,33.1313888889,-0.066,30.152,30.696,0.0,30.275,30.96,7.26604938272,0.0,0.0,0.014,28.75,29.402,35.809,35.64,0.008,0.052,,31629,"31629,502.943;","31629,1.14350481932;","31629,7.26604938272;","31629,296.601;","31629,48.092;","31629,30.842;","31629,0.001;","31629,11.796;"
43,01/07/2016,8:47:14,1.14340009957,30.867,31.159,0.001,79.638,79.603,338.759,41.476,29.996,50.963,61.548,53.082,23.225,26.499,10.862,10.691,0.0,0.056,3973.643,0.85,-90.0,503.486,296.609,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.183,0.0,0.0,29.269,0.0,0.0,11.797,3376.401,28.246,-0.01,0.058,48.089,30.847,2.386,31.3044444444,3.932,30.15,30.704,0.0,30.287,30.975,9.45702160494,0.0,0.0,0.015,28.756,29.421,35.807,35.634,0.008,0.052,,31634,"31634,503.486;","31634,1.14340009957;","31634,9.45702160494;","31634,296.609;","31634,48.089;","31634,30.847;","31634,0.001;","31634,11.797;"
44,01/07/2016,8:47:19,1.1433128331,30.857,31.153,0.001,79.63,79.586,197.684,41.47,29.964,50.949,61.574,53.078,23.234,26.472,10.862,10.691,0.0,0.056,3973.643,0.851,-90.0,504.363,296.609,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.478,30.168,0.0,0.0,29.275,0.0,0.0,11.797,3376.607,28.251,-0.01,153.265,48.094,30.844,2.432,30.9972222222,4.077,30.153,30.7,0.0,30.274,30.963,8.81257716049,0.0,0.0,0.014,28.763,29.428,35.813,35.637,0.008,0.052,,31639,"31639,504.363;","31639,1.1433128331;","31639,8.81257716049;","31639,296.609;","31639,48.094;","31639,30.844;","31639,0.001;","31639,11.797;"
45,01/07/2016,8:47:24,1.14320811335,30.889,31.161,0.001,79.638,79.602,174.162,41.473,29.962,50.959,61.295,53.051,23.204,26.5,10.862,10.689,0.0,0.057,3973.643,0.852,-90.0,505.216,296.609,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.183,0.0,0.0,29.27,0.0,0.0,11.797,3376.602,28.244,-0.01,0.058,48.098,30.846,3.642,35.8580555556,2.135,30.146,30.701,0.0,30.278,30.973,9.02399691358,0.0,0.0,0.014,28.77,29.43,35.816,35.636,0.008,0.053,,31644,"31644,505.216;","31644,1.14320811335;","31644,9.02399691358;","31644,296.609;","31644,48.098;","31644,30.846;","31644,0.001;","31644,11.797;"
46,01/07/2016,8:47:29,1.14301612713,30.848,31.158,0.001,79.646,79.608,205.528,41.457,29.989,50.954,61.358,53.052,23.213,26.529,10.862,10.69,0.0,0.056,3973.643,0.85,-90.0,506.068,296.644,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.204,0.0,0.0,29.28,0.0,0.0,11.796,3376.602,28.251,-0.011,0.058,48.098,30.845,3.896,39.2972222222,-0.126,30.15,30.699,0.0,30.278,30.963,10.2418209877,0.0,0.0,0.014,28.78,29.448,35.813,35.646,0.008,0.052,,31649,"31649,506.068;","31649,1.14301612713;","31649,10.2418209877;","31649,296.644;","31649,48.098;","31649,30.845;","31649,0.001;","31649,11.796;"
47,01/07/2016,8:47:34,1.14292886067,30.88,31.157,0.001,79.627,79.596,191.116,41.461,29.993,50.944,61.516,53.062,23.251,26.512,10.861,10.692,0.0,0.057,3973.643,0.85,-90.0,506.736,296.643,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.182,0.0,0.0,29.28,0.0,0.0,11.796,3376.602,28.251,-0.01,0.058,48.097,30.847,3.091,30.3922222222,-0.135,30.151,30.699,0.0,30.281,30.964,9.81010802469,0.0,0.0,0.014,28.794,29.457,35.816,35.64,0.008,0.053,,31654,"31654,506.736;","31654,1.14292886067;","31654,9.81010802469;","31654,296.643;","31654,48.097;","31654,30.847;","31654,0.001;","31654,11.796;"
48,01/07/2016,8:47:39,1.14282414091,30.864,31.168,0.001,79.641,79.615,359.277,41.442,29.987,50.976,61.38,53.049,23.204,26.556,10.862,10.688,0.0,0.057,3973.643,0.851,-90.0,506.477,296.653,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.431,30.187,0.0,0.0,29.28,0.0,0.0,11.796,3376.602,28.245,-0.01,0.058,48.109,30.846,3.418,31.2516666667,-0.154,30.152,30.702,0.0,30.28,30.967,8.99814814815,0.0,0.0,0.015,28.799,29.463,35.819,35.643,0.008,0.052,,31659,"31659,506.477;","31659,1.14282414091;","31659,8.99814814815;","31659,296.653;","31659,48.109;","31659,30.846;","31659,0.001;","31659,11.796;"
49,01/07/2016,8:47:44,1.14273687445,30.858,31.159,0.002,79.631,79.598,0.0,41.441,30.01,50.939,61.614,53.07,23.256,26.544,10.863,10.693,0.0,0.056,3973.643,0.849,-90.0,506.55,296.658,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.176,0.0,0.0,29.291,0.0,0.0,11.797,3376.199,28.263,-0.01,134.566,48.11,30.849,3.171,30.0977777778,-0.158,30.15,30.702,0.0,30.277,30.966,7.79074074074,0.0,0.0,0.015,28.808,29.473,35.818,35.64,0.008,0.052,,31664,"31664,506.55;","31664,1.14273687445;","31664,7.79074074074;","31664,296.658;","31664,48.11;","31664,30.849;","31664,0.002;","31664,11.797;"
50,01/07/2016,8:47:49,1.14254488823,30.853,31.156,0.001,79.614,79.58,276.984,41.433,29.969,50.935,61.319,53.03,23.219,26.559,10.861,10.689,0.0,0.056,3973.643,0.85,-90.0,506.922,296.671,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.191,0.0,0.0,29.287,0.0,0.0,11.796,3376.602,28.263,-0.01,0.058,48.108,30.852,2.942,40.8991666667,-0.155,30.146,30.702,0.0,30.274,30.965,9.82145061728,0.0,0.0,0.014,28.818,29.489,35.819,35.646,0.008,0.052,,31669,"31669,506.922;","31669,1.14254488823;","31669,9.82145061728;","31669,296.671;","31669,48.108;","31669,30.852;","31669,0.001;","31669,11.796;"
51,01/07/2016,8:47:54,1.14244016848,30.868,31.164,0.001,79.616,79.581,188.24,41.442,29.986,50.925,61.584,53.057,23.267,26.543,10.862,10.691,0.0,0.056,3973.643,0.851,-90.0,508.404,296.659,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.214,0.0,0.0,29.293,0.0,0.0,11.797,3376.401,28.27,-0.01,0.058,48.115,30.847,2.32,35.7030555556,-0.155,30.156,30.7,0.0,30.281,30.978,12.7827932099,0.0,0.0,0.014,28.83,29.493,35.829,35.649,0.008,0.053,,31674,"31674,508.404;","31674,1.14244016848;","31674,12.7827932099;","31674,296.659;","31674,48.115;","31674,30.847;","31674,0.001;","31674,11.797;"
52,01/07/2016,8:47:59,1.14235290202,30.876,31.163,0.002,79.625,79.585,169.512,41.435,29.981,50.934,61.294,53.016,23.225,26.596,10.865,10.688,0.0,0.056,3973.643,0.85,-90.0,509.701,296.656,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.188,0.0,0.0,29.297,0.0,0.0,11.796,3376.602,28.267,-0.01,0.058,48.116,30.853,1.941,34.4561111111,-0.155,30.15,30.706,0.0,30.287,30.969,10.8066358025,0.0,0.0,0.015,28.837,29.492,35.829,35.647,0.008,0.052,,31679,"31679,509.701;","31679,1.14235290202;","31679,10.8066358025;","31679,296.656;","31679,48.116;","31679,30.853;","31679,0.002;","31679,11.796;"
53,01/07/2016,8:48:04,1.14224818226,30.849,31.171,0.001,79.617,79.594,0.0,41.433,29.971,50.927,61.463,53.035,23.233,26.581,10.861,10.691,0.0,0.056,3973.643,0.852,-90.0,511.121,296.672,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.2,0.0,0.0,29.293,0.0,0.0,11.796,3376.401,28.269,-0.01,0.058,48.122,30.852,2.198,26.9386111111,-0.155,30.15,30.708,0.0,30.283,30.973,11.518441358,0.0,0.0,0.015,28.849,29.505,35.825,35.644,0.008,0.052,,31684,"31684,511.121;","31684,1.14224818226;","31684,11.518441358;","31684,296.672;","31684,48.122;","31684,30.852;","31684,0.001;","31684,11.796;"
54,01/07/2016,8:48:09,1.14205619604,30.85,31.163,0.001,79.626,79.582,222.272,41.428,29.996,50.915,61.479,53.03,23.259,26.603,10.861,10.687,0.0,0.056,3973.643,0.849,-90.0,512.776,296.691,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.213,0.0,0.0,29.299,0.0,0.0,11.797,3376.602,28.273,-0.01,0.058,48.131,30.852,1.778,29.0908333333,-0.154,30.163,30.702,0.0,30.283,30.972,11.2050925926,0.0,0.0,0.014,28.856,29.51,35.826,35.65,0.008,0.053,,31689,"31689,512.776;","31689,1.14205619604;","31689,11.2050925926;","31689,296.691;","31689,48.131;","31689,30.852;","31689,0.001;","31689,11.797;"
55,01/07/2016,8:48:14,1.14195147629,30.868,31.164,0.001,79.614,79.579,225.272,41.412,29.972,50.897,61.582,53.024,23.267,26.591,10.863,10.692,0.0,0.056,3973.643,0.851,-90.0,514.222,296.695,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.213,0.0,0.0,29.308,0.0,0.0,11.797,3376.602,28.27,-0.01,0.058,48.127,30.849,1.592,36.4255555556,-0.155,30.149,30.708,0.0,30.28,30.979,11.1121141975,0.0,0.0,0.015,28.858,29.53,35.832,35.655,0.008,0.052,,31694,"31694,514.222;","31694,1.14195147629;","31694,11.1121141975;","31694,296.695;","31694,48.127;","31694,30.849;","31694,0.001;","31694,11.797;"
56,01/07/2016,8:48:19,1.14184675653,30.85,31.166,0.001,79.623,79.583,148.591,41.416,29.944,50.904,61.44,53.006,23.249,26.599,10.861,10.688,0.0,0.056,3973.643,0.851,-90.0,515.865,296.704,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.62,30.219,0.0,0.0,29.309,0.0,0.0,11.796,3377.014,28.269,-0.01,122.168,48.126,30.86,2.701,37.2683333333,-0.155,30.163,30.703,0.0,30.289,30.98,11.8530092593,0.0,0.0,0.015,28.872,29.528,35.832,35.647,0.008,0.052,,31699,"31699,515.865;","31699,1.14184675653;","31699,11.8530092593;","31699,296.704;","31699,48.126;","31699,30.86;","31699,0.001;","31699,11.796;"
57,01/07/2016,8:48:24,1.14174203678,30.845,31.167,0.001,79.626,79.575,309.548,41.419,29.974,50.906,61.287,52.996,23.248,26.636,10.86,10.69,0.0,0.055,3973.643,0.85,-90.0,516.606,296.711,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.232,0.0,0.0,29.309,0.0,0.0,11.796,3376.602,28.275,-0.01,0.058,48.135,30.854,4.184,36.1933333333,-0.156,30.156,30.703,0.0,30.286,30.978,10.0037808642,0.0,0.0,0.014,28.881,29.542,35.832,35.646,0.008,0.052,,31704,"31704,516.606;","31704,1.14174203678;","31704,10.0037808642;","31704,296.711;","31704,48.135;","31704,30.854;","31704,0.001;","31704,11.796;"
58,01/07/2016,8:48:29,1.14165477031,30.853,31.161,0.001,79.623,79.592,358.907,41.397,29.994,50.909,61.388,52.997,23.257,26.639,10.863,10.689,0.0,0.056,3973.643,0.852,-90.0,516.68,296.719,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.245,0.0,0.0,29.305,0.0,0.0,11.797,3376.405,28.286,-0.01,0.058,48.134,30.852,6.371,34.8477777778,-0.155,30.156,30.703,0.0,30.286,30.979,11.5218364198,0.0,0.0,0.014,28.884,29.553,35.837,35.646,0.008,0.052,,31709,"31709,516.68;","31709,1.14165477031;","31709,11.5218364198;","31709,296.719;","31709,48.134;","31709,30.852;","31709,0.001;","31709,11.797;"
59,01/07/2016,8:48:34,1.1414453308,30.856,31.167,0.001,79.614,79.593,342.901,41.38,30.002,50.926,61.527,53.001,23.208,26.67,10.861,10.69,0.0,0.056,3973.643,0.849,-90.0,516.854,296.72,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.233,0.0,0.0,29.312,0.0,0.0,11.797,3376.602,28.283,-0.01,0.058,48.141,30.858,6.868,30.4758333333,-0.154,30.159,30.709,0.0,30.286,30.977,11.7977623457,0.0,0.0,0.014,28.897,29.56,35.836,35.657,0.008,0.052,,31714,"31714,516.854;","31714,1.1414453308;","31714,11.7977623457;","31714,296.72;","31714,48.141;","31714,30.858;","31714,0.001;","31714,11.797;"
60,01/07/2016,8:48:39,1.14134061105,30.844,31.171,0.002,79.608,79.572,177.624,41.379,30.011,50.905,61.561,53.007,23.261,26.652,10.862,10.689,0.0,0.056,3973.643,0.852,-90.0,517.114,296.725,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.235,0.0,0.0,29.316,0.0,0.0,11.796,3376.602,28.285,-0.01,117.258,48.144,30.851,6.176,28.8058333333,-0.155,30.159,30.712,0.0,30.293,30.983,11.400154321,0.0,0.0,0.014,28.907,29.584,35.835,35.652,0.008,0.053,,31719,"31719,517.114;","31719,1.14134061105;","31719,11.400154321;","31719,296.725;","31719,48.144;","31719,30.851;","31719,0.002;","31719,11.796;"
61,01/07/2016,8:48:44,1.14125334459,30.852,31.167,0.001,79.607,79.569,161.377,41.389,29.974,50.89,61.437,52.991,23.277,26.648,10.862,10.689,0.0,0.057,3973.643,0.851,-90.0,517.744,296.736,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.23,0.0,0.0,29.322,0.0,0.0,11.797,3376.602,28.29,-0.01,120.873,48.144,30.859,6.389,37.1611111111,2.159,30.153,30.706,0.0,30.29,30.975,11.1523148148,0.0,0.0,0.015,28.917,29.587,35.835,35.658,0.008,0.052,,31724,"31724,517.744;","31724,1.14125334459;","31724,11.1523148148;","31724,296.736;","31724,48.144;","31724,30.859;","31724,0.001;","31724,11.797;"
62,01/07/2016,8:48:49,1.14114862483,30.851,31.174,0.001,79.617,79.592,115.365,41.375,30.03,50.909,61.195,52.955,23.265,26.734,10.861,10.689,0.0,0.056,3973.643,0.851,-90.0,517.929,296.738,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.202,30.269,0.0,0.0,29.328,0.0,0.0,11.797,3376.401,28.284,-0.011,0.058,48.147,30.856,5.691,31.685,4.623,30.15,30.712,0.0,30.294,30.978,11.2222993827,0.0,0.0,0.015,28.926,29.598,35.835,35.658,0.008,0.052,,31729,"31729,517.929;","31729,1.14114862483;","31729,11.2222993827;","31729,296.738;","31729,48.147;","31729,30.856;","31729,0.001;","31729,11.797;"
63,01/07/2016,8:48:54,1.14095663861,30.84,31.165,0.001,79.606,79.581,45.705,41.362,30.009,50.865,61.56,52.978,23.304,26.678,10.864,10.687,0.0,0.056,3973.643,0.851,-90.0,518.213,296.749,0.0,0.0,-250.0,-250.0,0.0,0.0,-62.49,30.26,0.0,0.0,29.329,0.0,0.0,11.796,3376.401,28.289,-0.01,121.812,48.154,30.861,3.289,36.4733333333,6.579,30.152,30.714,0.0,30.297,30.987,13.4766203704,0.0,0.0,0.014,28.934,29.604,35.836,35.658,0.008,0.052,,31734,"31734,518.213;","31734,1.14095663861;","31734,13.4766203704;","31734,296.749;","31734,48.154;","31734,30.861;","31734,0.001;","31734,11.796;"
64,01/07/2016,8:48:59,1.14085191886,30.861,31.169,0.001,79.616,79.575,197.562,41.369,29.965,50.876,61.451,52.974,23.284,26.692,10.859,10.689,0.0,0.056,3973.643,0.853,-90.0,518.164,296.755,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.255,0.0,0.0,29.326,0.0,0.0,11.797,3376.602,28.297,-0.01,91.236,48.15,30.855,2.669,35.4736111111,4.721,30.163,30.708,0.0,30.299,30.975,9.61682098765,0.0,0.0,0.015,28.939,29.616,35.835,35.652,0.008,0.05,,31739,"31739,518.164;","31739,1.14085191886;","31739,9.61682098765;","31739,296.755;","31739,48.15;","31739,30.855;","31739,0.001;","31739,11.797;"
65,01/07/2016,8:49:04,1.1407471991,30.829,31.169,0.001,79.616,79.568,326.345,41.366,29.946,50.864,61.476,52.971,23.28,26.69,10.863,10.689,0.0,0.056,3973.643,0.851,-90.0,519.054,296.767,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.265,0.0,0.0,29.332,0.0,0.0,11.796,3376.401,28.308,-0.011,97.618,48.156,30.865,2.623,35.7719444444,3.627,30.162,30.715,0.0,30.294,30.986,10.1898148148,0.0,0.0,0.015,28.952,29.619,35.838,35.659,0.008,0.053,,31744,"31744,519.054;","31744,1.1407471991;","31744,10.1898148148;","31744,296.767;","31744,48.156;","31744,30.865;","31744,0.001;","31744,11.796;"
66,01/07/2016,8:49:09,1.14065993264,30.843,31.175,0.002,79.62,79.599,114.682,41.352,30.007,50.887,61.275,52.946,23.288,26.755,10.863,10.688,0.0,0.056,3973.643,0.852,-90.0,519.93,296.767,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.271,0.0,0.0,29.335,0.0,0.0,11.797,3377.22,28.306,-0.011,0.058,48.16,30.868,2.511,42.4372222222,3.455,30.163,30.709,0.0,30.293,30.978,8.55177469136,0.0,0.0,0.014,28.967,29.633,35.845,35.655,0.008,0.052,,31749,"31749,519.93;","31749,1.14065993264;","31749,8.55177469136;","31749,296.767;","31749,48.16;","31749,30.868;","31749,0.002;","31749,11.797;"
67,01/07/2016,8:49:14,1.14053775959,30.849,31.159,0.001,79.612,79.561,175.736,41.36,29.974,50.849,61.395,52.945,23.31,26.724,10.861,10.691,0.0,0.056,3973.643,0.849,-90.0,521.08,296.792,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.258,0.0,0.0,29.338,0.0,0.0,11.796,3376.401,28.315,-0.011,63.889,48.163,30.862,1.796,37.97,3.21,30.156,30.709,0.0,30.291,30.986,11.3087191358,0.0,0.0,0.014,28.978,29.636,35.842,35.657,0.008,0.052,,31754,"31754,521.08;","31754,1.14053775959;","31754,11.3087191358;","31754,296.792;","31754,48.163;","31754,30.862;","31754,0.001;","31754,11.796;"
68,01/07/2016,8:49:19,1.14032832008,30.836,31.158,0.001,79.629,79.604,0.0,41.348,30.028,50.876,61.357,52.943,23.304,26.772,10.861,10.689,0.0,0.057,3973.643,0.852,-90.0,521.401,296.8,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.635,30.277,0.0,0.0,29.338,0.0,0.0,11.796,3376.401,28.304,-0.01,57.273,48.162,30.863,2.36,32.99,3.337,30.16,30.716,0.0,30.307,30.98,11.4236111111,0.0,0.0,0.014,28.986,29.642,35.845,35.662,0.008,0.052,,31759,"31759,521.401;","31759,1.14032832008;","31759,11.4236111111;","31759,296.8;","31759,48.162;","31759,30.863;","31759,0.001;","31759,11.796;"
69,01/07/2016,8:49:24,1.14024105362,30.84,31.16,0.001,79.618,79.582,0.0,41.339,30.024,50.865,61.134,52.903,23.309,26.798,10.862,10.688,0.0,0.056,3973.643,0.851,-90.0,521.535,296.792,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.272,0.0,0.0,29.341,0.0,0.0,11.796,3377.014,28.317,-0.01,0.058,48.166,30.861,2.996,31.9286111111,2.717,30.156,30.712,0.0,30.292,30.985,11.3266203704,0.0,0.0,0.014,28.991,29.658,35.839,35.665,0.008,0.053,,31764,"31764,521.535;","31764,1.14024105362;","31764,11.3266203704;","31764,296.792;","31764,48.166;","31764,30.861;","31764,0.001;","31764,11.796;"
70,01/07/2016,8:49:29,1.14013633387,30.853,31.164,0.001,79.59,79.557,79.114,41.34,30.003,50.848,61.583,52.954,23.3,26.765,10.865,10.686,0.0,0.057,3973.643,0.85,-90.0,522.327,296.8,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.425,30.266,0.0,0.0,29.344,0.0,0.0,11.797,3376.199,28.311,-0.01,0.058,48.172,30.866,3.184,30.8125,-0.069,30.165,30.717,0.0,30.3,30.995,11.0625771605,0.0,0.0,0.015,29.007,29.673,35.845,35.669,0.008,0.052,,31769,"31769,522.327;","31769,1.14013633387;","31769,11.0625771605;","31769,296.8;","31769,48.172;","31769,30.866;","31769,0.001;","31769,11.797;"
71,01/07/2016,8:49:34,1.14003161411,30.821,31.17,0.001,79.607,79.562,379.989,41.337,29.981,50.851,61.277,52.922,23.299,26.802,10.86,10.687,0.0,0.056,3973.643,0.851,-90.0,523.378,296.8,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.273,0.0,0.0,29.354,0.0,0.0,11.796,3376.602,28.318,-0.01,53.992,48.17,30.861,3.335,28.2213888889,-0.156,30.16,30.718,0.0,30.297,30.983,10.1791666667,0.0,0.0,0.014,29.009,29.675,35.847,35.661,0.008,0.053,,31774,"31774,523.378;","31774,1.14003161411;","31774,10.1791666667;","31774,296.8;","31774,48.17;","31774,30.861;","31774,0.001;","31774,11.796;"
72,01/07/2016,8:49:39,1.13992689436,30.851,31.169,0.001,79.603,79.564,331.495,41.332,29.985,50.846,61.273,52.922,23.324,26.814,10.861,10.689,0.0,0.056,3973.643,0.85,-90.0,524.403,296.793,0.0,0.0,-250.0,-250.0,0.0,0.0,-0.042,30.294,0.0,0.0,29.348,0.0,0.0,11.797,3376.602,28.323,-0.011,65.909,48.173,30.861,3.557,23.725,-0.156,30.167,30.711,0.0,30.296,30.989,9.35069444444,0.0,0.0,0.015,29.027,29.687,35.846,35.655,0.008,0.052,,31779,"31779,524.403;","31779,1.13992689436;","31779,9.35069444444;","31779,296.793;","31779,48.173;","31779,30.861;","31779,0.001;","31779,11.797;"
73,01/07/2016,8:49:44,1.13973490814,30.845,31.166,0.001,79.61,79.57,347.659,41.325,29.991,50.847,61.285,52.912,23.323,26.83,10.861,10.689,0.0,0.056,3973.643,0.851,-90.0,525.49,296.819,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.342,30.297,0.0,0.0,29.361,0.0,0.0,11.797,3376.602,28.324,-0.01,0.058,48.183,30.868,3.866,26.6591666667,-0.159,30.166,30.712,0.0,30.302,30.989,8.53850308642,0.0,0.0,0.015,29.026,29.69,35.845,35.663,0.008,0.052,,31784,"31784,525.49;","31784,1.13973490814;","31784,8.53850308642;","31784,296.819;","31784,48.183;","31784,30.868;","31784,0.001;","31784,11.797;"
74,01/07/2016,8:49:49,1.13963018838,30.825,31.167,0.001,79.609,79.561,347.586,41.318,29.983,50.835,61.273,52.895,23.323,26.831,10.86,10.689,0.0,0.057,3973.643,0.852,-90.0,526.554,296.813,0.0,0.0,-250.0,-250.0,0.0,0.0,-62.357,30.293,0.0,0.0,29.359,0.0,0.0,11.797,3376.607,28.33,-0.011,117.436,48.185,30.875,3.847,31.0044444444,-0.158,30.165,30.718,0.0,30.306,30.996,9.78858024691,0.0,0.0,0.014,29.041,29.71,35.849,35.662,0.008,0.053,,31789,"31789,526.554;","31789,1.13963018838;","31789,9.78858024691;","31789,296.813;","31789,48.185;","31789,30.875;","31789,0.001;","31789,11.797;"
75,01/07/2016,8:49:54,1.13954292192,30.827,31.169,0.002,79.607,79.565,392.873,41.316,29.974,50.844,61.082,52.875,23.316,26.841,10.86,10.69,0.0,0.057,3973.643,0.85,-90.0,527.886,296.82,0.0,0.0,-250.0,-250.0,0.0,0.0,-31.401,30.3,0.0,0.0,29.36,0.0,0.0,11.796,3376.401,28.333,-0.01,60.783,48.185,30.869,4.798,31.6525,1.063,30.156,30.715,0.0,30.297,30.992,10.6070987654,0.0,0.0,0.015,29.054,29.71,35.841,35.662,0.008,0.053,,31794,"31794,527.886;","31794,1.13954292192;","31794,10.6070987654;","31794,296.82;","31794,48.185;","31794,30.869;","31794,0.002;","31794,11.796;"
